,brand,title,url,price,star,starNum,feature,productDscrp,view_url
34,造訪 HP 品牌旗艦店,"HP 2023 最新 Envy 17T 頂級筆記型電腦,17.3 吋 FHD 觸控螢幕,Intel Core i7-13700H,64GB RAM,1TB SSD,網路攝影機,HDMI,Wi-Fi 6,背光鍵盤,Windows 11 家用,灰色",https://www.amazon.com/-/zh_TW/%E9%A0%82%E7%B4%9A%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-Intel-i7-13700H-%E7%B6%B2%E8%B7%AF%E6%94%9D%E5%BD%B1%E6%A9%9F-Windows/dp/B0C9P3TRJQ/ref=sr_1_5?keywords=HP&qid=1697092735&refinements=p_89%3AHP&s=electronics&sr=1-5,,4.7,11,"品牌: HP
型號名稱: TPN-C160_537Z6AV
螢幕尺寸: 17.3 Inches
顏色: 灰色
硬碟大小: 1 TB
CPU 型號: Core i7 Family
已安裝隨機存取記憶體大小: 64 GB
作業系統: Windows 11 Home
查看更多",,https://www.amazon.com/-/zh_TW/%E9%A0%82%E7%B4%9A%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-Intel-i7-13700H-%E7%B6%B2%E8%B7%AF%E6%94%9D%E5%BD%B1%E6%A9%9F-Windows/product-reviews/B0C9P3TRJQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
35,造訪 HP 品牌旗艦店,HP 適用於學生和企業的 HP 最新的 14 吋超輕筆記型電腦 Intel 四核心 N4120、8GB RAM、192GB 儲存空間(64GB eMMC+128GB Micro SD)、1 年 Office 365、網路攝影機、HDMI、WiFi、USB-A&C、Win 11 S,https://www.amazon.com/-/zh_TW/HP-%E9%81%A9%E7%94%A8%E6%96%BC%E5%AD%B8%E7%94%9F%E5%92%8C%E4%BC%81%E6%A5%AD%E7%9A%84-N4120%E3%80%818GB-RAM%E3%80%81192GB-365%E3%80%81%E7%B6%B2%E8%B7%AF%E6%94%9D%E5%BD%B1%E6%A9%9F%E3%80%81HDMI%E3%80%81WiFi%E3%80%81USB/dp/B0B2D77YB8/ref=sr_1_6?keywords=HP&qid=1697092735&refinements=p_89%3AHP&s=electronics&sr=1-6,299.99,4.3,516,"品牌: HP
型號名稱: HP 筆記型電腦
螢幕尺寸: 14 Inches
顏色: 雪花白色
硬碟大小: 64 GB
CPU 型號: Celeron N
已安裝隨機存取記憶體大小: 8 GB
作業系統: Windows 11 Home
查看更多","在 Windows 11 中切換 S 模式
Windows 11 吋 S 模式專為安全性和效能而設計,專門執行 Microsoft Store 的應用程式。 如果您想要安裝在 Microsoft Store 中不可用的應用程式,您需要切換 S 模式

1. 在執行 Windows 11 吋 S 模式的電腦上,開啟設定 > 系統 > 啟動。

2. 在「切換至 Windows 11 Pro」區段中,選取「前往商店」。 (如果您也看到「升級您的 Windows版本」區段,請注意不要按一下出現在那裡的「前往商店」連結。)

3. 在 Microsoft Store 中出現的 S 模式 (或類似) 頁面上,選取 [取得] 按鈕。 在頁面上看到確認訊息後,您可以從 Microsoft Store 外部安裝應用程式。

HP 14 吋筆記型電腦,適用於企業和學生:

時尚設計:輕鬆將這款輕薄的 PC 從一個房間到另一個房間或路上

雙陣列麥克風:配備 2 個麥克風和先進的降噪軟體,當您視訊聊天或錄製時,您將始終保持清晰

顯示器:14 吋對角線、HD (1366 x 768)、微邊緣、BrightView

處理器:Intel Celeron N4120、4 核心和 4 個執行緒

記憶體:8GB DDR4

儲存空間:64GB eMMC+128GB Micro SD

圖形:Intel UHD Graphics 600

操作系統: Windows 11 Home in S 模式

HP 快速充電:約 45 分鐘內可充電 0 至 50%

電池壽命:長達 11 小時 30 分鐘(影片播放);長達 9 小時(無線串流)

網路攝影機:HP True Vision 720p HD 攝影機搭配整合式雙陣列數位麥克風

連接性:802.11a/b/g/n/ac (2x2)(19a) Wi-Fi 和藍牙組合

尺寸:32.4 x 22.5 x 0.7 公分

重量:1.5 公斤",https://www.amazon.com/-/zh_TW/HP-%E9%81%A9%E7%94%A8%E6%96%BC%E5%AD%B8%E7%94%9F%E5%92%8C%E4%BC%81%E6%A5%AD%E7%9A%84-N4120%E3%80%818GB-RAM%E3%80%81192GB-365%E3%80%81%E7%B6%B2%E8%B7%AF%E6%94%9D%E5%BD%B1%E6%A9%9F%E3%80%81HDMI%E3%80%81WiFi%E3%80%81USB/product-reviews/B0B2D77YB8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
36,造訪 HP 品牌旗艦店,"HP 可攜式筆記型電腦(包括 1 年 Microsoft 365)、14 吋 HD 顯示器,16GB RAM、64GB eMMC、Intel 四核心 N4120、學生與企業、網路攝影機、HDMI、Wi-Fi、RJ-45、Windows 11 Home、粉紅色",https://www.amazon.com/-/zh_TW/%E5%8F%AF%E6%94%9C%E5%BC%8F%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-Microsoft-RAM%E3%80%8164GB-eMMC%E3%80%81Intel-N4120%E3%80%81%E5%AD%B8%E7%94%9F%E8%88%87%E4%BC%81%E6%A5%AD%E3%80%81%E7%B6%B2%E8%B7%AF%E6%94%9D%E5%BD%B1%E6%A9%9F%E3%80%81HDMI%E3%80%81Wi-Fi%E3%80%81RJ-45%E3%80%81Windows/dp/B0CHHMH36M/ref=sr_1_7?keywords=HP&qid=1697092735&refinements=p_89%3AHP&s=electronics&sr=1-7,284.99,4.1,52,"品牌: HP
型號名稱: TPN-I130
螢幕尺寸: 14 Inches
顏色: 粉紅色
硬碟大小: 64 GB
CPU 型號: Celeron N
已安裝隨機存取記憶體大小: 16 GB
作業系統: Windows 11 Home
查看更多","主要特點和優點:
CPU:Intel Celeron N4120 處理器(4 個核心、4 個執行緒、1.1GHz 的基本頻率,最大渦輪頻率高達 2.6GHz)
記憶體:高達 16GB DDR4 RAM
硬碟:高達 64GB eMMC
作業系統:Windows 11 Home
顯示器:14 吋對角線、HD (1366 x 768)、微邊緣、BrightView、220 nits、45% NTSC
圖形:Intel UHD Graphics 600
連接埠:
2 x SuperSpeed USB Type-A
1 個 SuperSpeed USB Type-C
1 個 HDMI
1 個耳機/麥克風組合
1 個 AC 智慧型插針
1 個 RJ-45
媒體磁碟機:無
無線連接:Wi-Fi 和藍牙
網路攝影機:是
尺寸:12.76 英吋 x 8.86 英吋 x 0.71 英吋
重量:1.5 公斤
顏色:粉紅色",https://www.amazon.com/-/zh_TW/%E5%8F%AF%E6%94%9C%E5%BC%8F%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-Microsoft-RAM%E3%80%8164GB-eMMC%E3%80%81Intel-N4120%E3%80%81%E5%AD%B8%E7%94%9F%E8%88%87%E4%BC%81%E6%A5%AD%E3%80%81%E7%B6%B2%E8%B7%AF%E6%94%9D%E5%BD%B1%E6%A9%9F%E3%80%81HDMI%E3%80%81Wi-Fi%E3%80%81RJ-45%E3%80%81Windows/product-reviews/B0CHHMH36M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
37,造訪 HP 品牌旗艦店,"HP 15 筆記型電腦,AMD Ryzen 3 3250U 處理器,8 GB RAM,256 GB SSD 儲存空間,15.6 吋 HD 微邊緣顯示器,Windows 11 家用,長效電池,快速充電,720p 網路攝影機(15-ef2024nr)",https://www.amazon.com/-/zh_TW/%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-Ryzen-%E5%BE%AE%E9%82%8A%E7%B7%A3%E9%A1%AF%E7%A4%BA%E5%99%A8-Windows-15-ef2024nr/dp/B09J1PS4TG/ref=sr_1_8?keywords=HP&qid=1697092735&refinements=p_89%3AHP&s=electronics&sr=1-8,332.95,4.5,298,"品牌: HP
型號名稱: HP 筆記型電腦 15-ef2024nr
螢幕尺寸: 15 Inches
顏色: 天然銀色
硬碟大小: 256 GB
CPU 型號: Ryzen 3
已安裝隨機存取記憶體大小: 8 GB
作業系統: Windows 11 Home
查看更多",,https://www.amazon.com/-/zh_TW/%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-Ryzen-%E5%BE%AE%E9%82%8A%E7%B7%A3%E9%A1%AF%E7%A4%BA%E5%99%A8-Windows-15-ef2024nr/product-reviews/B09J1PS4TG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
38,造訪 HP 品牌旗艦店,"HP 17 筆記型電腦,17.3 吋 HD+ 顯示器,第 11 代 Intel Core i3-1125G4 處理器,32GB RAM,1TB SSD,Wi-Fi,HDMI,網路攝影機,Windows 11 Home,銀色",https://www.amazon.com/-/zh_TW/%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-Intel-i3-1125G4-Wi-Fi-Windows/dp/B0C3RNRB8W/ref=sr_1_9?keywords=HP&qid=1697092735&refinements=p_89%3AHP&s=electronics&sr=1-9,509.0,4.5,50,"品牌: HP
型號名稱: TPN-I139_320M3AV
螢幕尺寸: 17.3 Inches
顏色: 銀色
硬碟大小: 1 TB
CPU 型號: Core i3 Family
已安裝隨機存取記憶體大小: 32 GB
作業系統: Windows 11 Home
查看更多","主要特點和優點:
CPU:第 11 代 Intel Core i3-1125G4 處理器(4 個核心、8 個執行緒、8MB L3 智慧型快取記憶體、2.0 GHz 的時脈速度、最高渦輪頻率高達 3.7 GHz)
記憶體:高達 32GB DDR4 RAM
硬碟:高達 2TB PCIe NVMe M.2 固態硬碟。
作業系統:Windows 11 Home
圖形:Intel UHD 顯示卡
顯示器:17.3 吋對角線、HD+(1600 x 900)、防眩光、250 尼特、60% NTSC
背光鍵盤:否
連接埠:
1 個 SuperSpeed USB Type-C 5Gbps 訊號速率
2 x SuperSpeed USB Type-A 5Gbps 訊號速率
1 個 HDMI 1.4b
1 個耳機/麥克風組合
音訊:雙喇叭
網路攝影機:HP True Vision 720p HD 相機具備時間雜訊抑制和整合式雙陣列數位麥克風
無線連接:Wi-Fi 和藍牙
尺寸:16 x 10 x 0 英吋
重量:4.5 磅(約 2.1
顏色:銀色",https://www.amazon.com/-/zh_TW/%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-Intel-i3-1125G4-Wi-Fi-Windows/product-reviews/B0C3RNRB8W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
39,造訪 HP 品牌旗艦店,"HP 15.6 吋觸控螢幕最新旗艦 HD 筆記型電腦,Intel i3-1115G4 高達 4.1GHz (Beat i5-1035G4),16GB RAM,1TB NVMe SSD,快速充電,數字鍵盤,藍牙,Wi-Fi,HDMI,Win 11 Home S,w/GM 配件",https://www.amazon.com/-/zh_TW/%E5%90%8B%E8%A7%B8%E6%8E%A7%E8%9E%A2%E5%B9%95%E6%9C%80%E6%96%B0%E6%97%97%E8%89%A6-%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-i3-1115G4-4-1GHz-i5-1035G4/dp/B0BYYYFM54/ref=sr_1_10?keywords=HP&qid=1697092735&refinements=p_89%3AHP&s=electronics&sr=1-10,459.99,4.5,105,"品牌: HP
型號名稱: HP
螢幕尺寸: 15.6 Inches
顏色: 觸控螢幕
硬碟大小: 1 TB
CPU 型號: Core i3-1115G4E
已安裝隨機存取記憶體大小: 16 GB
作業系統: Windows 11 Home
查看更多","微處理器:Intel Core i3-1115G4(採用 Intel Turbo Boost 技術,6 MB L3 快取記憶體、2 個核心、4 個執行緒)
晶片組:Intel 整合式 SoC
記憶體,標準:升級至 16 GB DDR4-3200 MHz RAM (1 x 8 GB)
視訊圖形:Intel UHD 顯示卡
整合式
硬碟:升級至 1TB PCIe NVMe M.2 SSD
光碟機:不含光碟機
顯示器:15.6 吋對角線、HD (1366 x 768)、觸控、微邊緣、BrightView、220 nits、45% NTSC
無線連接:Realtek RTL8822CE 802.11a/b/g/n/ac (2x2) Wi-Fi 和藍牙 5 組合
擴充槽:
1 個多格式 SD 媒體讀卡機
外部連接埠
1 個 SuperSpeed USB Type-C 5Gbps 訊號速率;
2 個 SuperSpeed USB Type-A 5Gbps 訊號速率;
1 個 HDMI 1.4b;1 個 AC 智慧型針腳;
1 個耳機/麥克風組合
最小尺寸(寬 x 深 x 高):35.85 x 9.5 x 1.79 公分
重量:1.69 公斤
電源供應器類型:45 W 智慧型交流電源適配器
電池類型:3 芯,41 Wh鋰離子電池
電池壽命混合使用:長達 8 小時 30 分鐘
影片播放電池壽命:長達 11 小時
網路攝影機:HP True Vision 720p HD 攝影機搭配整合式雙陣列數位麥克風
音訊:雙喇叭",https://www.amazon.com/-/zh_TW/%E5%90%8B%E8%A7%B8%E6%8E%A7%E8%9E%A2%E5%B9%95%E6%9C%80%E6%96%B0%E6%97%97%E8%89%A6-%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-i3-1115G4-4-1GHz-i5-1035G4/product-reviews/B0BYYYFM54/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
40,造訪 HP 品牌旗艦店,HP 67xl 噴墨墨水匣,https://www.amazon.com/-/zh_TW/HP-67xl-%E5%99%B4%E5%A2%A8%E5%A2%A8%E6%B0%B4%E5%8C%A3/dp/B00S2K2QSY/ref=sr_1_11?keywords=HP&qid=1697092735&refinements=p_89%3AHP&s=electronics&sr=1-11,53.49,4.9,26,"品牌: HP
墨水顏色: 三色
特殊功能: 三色
相容性選項: Compatible
顏色: 淺品紅色","HP 67xl 黑色/三色墨水匣我們所有的相容產品均通過 ISO-9001 認證,並享有完全 100% 退款保證。",https://www.amazon.com/-/zh_TW/HP-67xl-%E5%99%B4%E5%A2%A8%E5%A2%A8%E6%B0%B4%E5%8C%A3/product-reviews/B00S2K2QSY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
41,造訪 HP 品牌旗艦店,"HP 2022 適用於大學生和企業的最新觸控螢幕筆記型電腦,15.6 吋 HD 電腦,Intel 11th Core i5-1135G7,32GB RAM,1TB SSD,快速充電,HDMI,網路攝影機,Wi-Fi,Windows 11,LIONEYE MP",https://www.amazon.com/-/zh_TW/sspa/click?ie=UTF8&spc=MTo0MTQxNjMyNTU1NTUyNjQ5OjE2OTcwOTI3MzU6c3BfbXRmOjIwMDEwMzIzNjUyMTg5ODo6MDo6&url=%2F%25E9%2581%25A9%25E7%2594%25A8%25E6%2596%25BC%25E5%25A4%25A7%25E5%25AD%25B8%25E7%2594%259F%25E5%2592%258C%25E4%25BC%2581%25E6%25A5%25AD%25E7%259A%2584%25E6%259C%2580%25E6%2596%25B0%25E8%25A7%25B8%25E6%258E%25A7%25E8%259E%25A2%25E5%25B9%2595%25E7%25AD%2586%25E8%25A8%2598%25E5%259E%258B%25E9%259B%25BB%25E8%2585%25A6-Intel-i5-1135G7-Windows-LIONEYE%2Fdp%2FB0BLMKBWFP%2Fref%3Dsr_1_12_sspa%3Fkeywords%3DHP%26qid%3D1697092735%26refinements%3Dp_89%253AHP%26s%3Delectronics%26sr%3D1-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,799.99,4.2,88,"品牌: HP
螢幕尺寸: 15.6 Inches
顏色: 銀色
硬碟大小: 1000 GB
CPU 型號: Intel Core i5
已安裝隨機存取記憶體大小: 32 GB
作業系統: Windows 11
顯示卡描述: 整合
查看更多","我們銷售具有升級配置的電腦。 如果電腦有修改 (如上所列),則會開啟製造商包裝盒以進行測試和檢查,並安裝升級以達到廣告規格。 如果未列出任何修改,則該商品將未開啟且未經測試。 我們的深入檢查和測試可大幅減少瑕疵和瑕疵。
硬碟:
1TB SSD
記憶體:
32GB DDR4 SDRAM
顯示:
15.6 吋 HD 觸控螢幕顯示器
螢幕解析度:
1366 x 768
處理器:
Intel Core i5-1135G7 處理器(4 核心、2.4 GHz 高達 4.2 GHz、8 MB 快取記憶體)
圖形:
Intel Iris Xe 顯示卡
作業系統:
Windows 11
連接埠:
1 個 HDMI 輸出端、2 個 USB 3.0 Type A 連接埠、1 個 USB 3.0 Type C 連接埠
無線連接
WiFi 和藍牙
網路攝影機
是
顏色:
銀色
尺寸 長 x 寬 x 高 (英吋):
14.11 x 9.53 x 0.71
重量:
3 磅(約 1.7 公斤)",https://www.amazon.com/-/zh_TW/%E9%81%A9%E7%94%A8%E6%96%BC%E5%A4%A7%E5%AD%B8%E7%94%9F%E5%92%8C%E4%BC%81%E6%A5%AD%E7%9A%84%E6%9C%80%E6%96%B0%E8%A7%B8%E6%8E%A7%E8%9E%A2%E5%B9%95%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-Intel-i5-1135G7-Windows-LIONEYE/product-reviews/B0BLMKBWFP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
42,造訪 HP 品牌旗艦店,"HP 15.6 吋筆記型電腦,Intel Core i5-1135G7 處理器,Intel Iris Xe 圖形,15.6 吋 FHD 防眩光顯示器,線上會議就緒,HDMI,Wi-Fi 和藍牙,Windows 11 家用(16GB RAM | 1TB SSD)",https://www.amazon.com/-/zh_TW/%E5%90%8B%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-i5-1135G7-%E9%98%B2%E7%9C%A9%E5%85%89%E9%A1%AF%E7%A4%BA%E5%99%A8-%E7%B7%9A%E4%B8%8A%E6%9C%83%E8%AD%B0%E5%B0%B1%E7%B7%92-Windows/dp/B0BN2FG7MJ/ref=sr_1_13?keywords=HP&qid=1697092735&refinements=p_89%3AHP&s=electronics&sr=1-13,520.0,4.1,83,"品牌: HP
螢幕尺寸: 15.6 Inches
顏色: 銀色
硬碟大小: 1 TB
CPU 型號: Intel Core i5
已安裝隨機存取記憶體大小: 16 GB
作業系統: Windows 11
特殊功能: 防眩光
查看更多","處理器:IntelCore i5-1135G7(Intel Turbo Boost 技術,4 核心,4 執行緒)圖形:IntelIris Xe 圖形作業系統:Windows 11 Home 64 位元記憶體:16GB DDR4 HP RAM (型號:7EH9AA#ABB) 硬碟:1TB M.2 固態硬碟顯示:39.6 1 公分 FHD (1920x 1080) LED 防眩光顯示器、微邊緣、250 nits、45% NTSC 鍵盤:標準鍵盤、全尺寸、美國英語連接埠:1 x SuperSpeed USB Type-C 5Gbps 訊號速率2 x 超高速 USB Type-A 5Gbps 訊號速率1 x AC 智慧型針 HDMI 1.4b 1 x 耳機/麥克風組合插孔 1 SD卡讀卡器連接連接 效能:Realtek RTL8821CE 802.11a/b/g/n/ac (1x1) Wi-Fi 和藍牙組合 內建 HD 網路攝影機:True Vision 720p HD 相機,附整合式雙陣列數位麥克風 音訊:雙喇叭 電池:3 芯、41 Wh鋰離子顏色:銀色 尺寸 長 x 寬 x 高 (英吋):15.8 x 9.5 英吋 重量: 1.7 公斤配件: Oydisen 超細纖維布",https://www.amazon.com/-/zh_TW/%E5%90%8B%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-i5-1135G7-%E9%98%B2%E7%9C%A9%E5%85%89%E9%A1%AF%E7%A4%BA%E5%99%A8-%E7%B7%9A%E4%B8%8A%E6%9C%83%E8%AD%B0%E5%B0%B1%E7%B7%92-Windows/product-reviews/B0BN2FG7MJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
43,造訪 HP 品牌旗艦店,"HP OfficeJet 8015e 無線彩色多合一印表機 6 個月免費墨水 HP +(228F5A),白色",https://www.amazon.com/-/zh_TW/OfficeJet-8015e-%E7%84%A1%E7%B7%9A%E5%BD%A9%E8%89%B2%E5%A4%9A%E5%90%88%E4%B8%80%E5%8D%B0%E8%A1%A8%E6%A9%9F-%E5%80%8B%E6%9C%88%E5%85%8D%E8%B2%BB%E5%A2%A8%E6%B0%B4-228F5A/dp/B08XW7LT9P/ref=sr_1_14?keywords=HP&qid=1697092735&refinements=p_89%3AHP&s=electronics&sr=1-14,,4.2,2714,"品牌: HP
連線技術: USB
印刷技術: 喷墨
特殊功能: 能源之星, 網路就緒
顏色: 白色
產品推薦用途: 家居, 办公室
型號名稱: 全新
印表機輸出: 彩色
查看更多",,https://www.amazon.com/-/zh_TW/OfficeJet-8015e-%E7%84%A1%E7%B7%9A%E5%BD%A9%E8%89%B2%E5%A4%9A%E5%90%88%E4%B8%80%E5%8D%B0%E8%A1%A8%E6%A9%9F-%E5%80%8B%E6%9C%88%E5%85%8D%E8%B2%BB%E5%A2%A8%E6%B0%B4-228F5A/product-reviews/B08XW7LT9P/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
44,造訪 HP 品牌旗艦店,"2022 HP ENVY x360 二合一 15.6 吋 FHD 觸控螢幕筆記型電腦,Intel Core i5-1135G7,16GB DDR4 RAM,512GB PCIe SSD,背光鍵盤,Intel Iris Xe 圖形,網路攝影機,Windows 11,銀色,32GB SnowBell USB 卡",https://www.amazon.com/-/zh_TW/HP-ENVY-%E8%A7%B8%E6%8E%A7%E8%9E%A2%E5%B9%95%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-i5-1135G7-SnowBell/dp/B08DHNR8TN/ref=sr_1_15?keywords=HP&qid=1697092735&refinements=p_89%3AHP&s=electronics&sr=1-15,645.0,4.2,53,"品牌: HP
型號名稱: HP Envy
螢幕尺寸: 15.6 Inches
顏色: 銀色
硬碟大小: 512 GB
CPU 型號: Core i5
已安裝隨機存取記憶體大小: 16 GB
作業系統: Windows 11
查看更多",HP,https://www.amazon.com/-/zh_TW/HP-ENVY-%E8%A7%B8%E6%8E%A7%E8%9E%A2%E5%B9%95%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-i5-1135G7-SnowBell/product-reviews/B08DHNR8TN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
45,造訪 HP 品牌旗艦店,"HP 惠普 DeskJet 4155e 無線彩色多功能印表機,附贈 6 個月即時墨水(26Q90A)。",https://www.amazon.com/-/zh_TW/DeskJet-4155e-%E7%84%A1%E7%B7%9A%E5%BD%A9%E8%89%B2%E5%A4%9A%E5%8A%9F%E8%83%BD%E5%8D%B0%E8%A1%A8%E6%A9%9F-%E5%80%8B%E6%9C%88%E5%8D%B3%E6%99%82%E5%A2%A8%E6%B0%B4-26Q90A/dp/B08XYRDSL7/ref=sr_1_16?keywords=HP&qid=1697092735&refinements=p_89%3AHP&s=electronics&sr=1-16,,4.1,20093,"品牌: HP
連線技術: USB
印刷技術: 喷墨
特殊功能: 貼花印刷, 网络就绪, 能源之星認證, 贴花打印, 網路就緒, 啟用雲端列印
顏色: 白色
產品推薦用途: 办公室
型號名稱: HP DeskJet 4155e
查看更多",,https://www.amazon.com/-/zh_TW/DeskJet-4155e-%E7%84%A1%E7%B7%9A%E5%BD%A9%E8%89%B2%E5%A4%9A%E5%8A%9F%E8%83%BD%E5%8D%B0%E8%A1%A8%E6%A9%9F-%E5%80%8B%E6%9C%88%E5%8D%B3%E6%99%82%E5%A2%A8%E6%B0%B4-26Q90A/product-reviews/B08XYRDSL7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
46,造訪 HP 品牌旗艦店,HP - Envy x360 2 合 1 15.6 吋觸控螢幕筆記型電腦 - AMD Ryzen 5-8GB 記憶體 - 256GB SSD - 夜幕黑色,https://www.amazon.com/-/zh_TW/HP-%E5%90%8B%E8%A7%B8%E6%8E%A7%E8%9E%A2%E5%B9%95%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-Ryzen-5-8GB-256GB/dp/B0B5T546VZ/ref=sr_1_17?keywords=HP&qid=1697092735&refinements=p_89%3AHP&s=electronics&sr=1-17,519.0,4.5,29,"品牌: HP
型號名稱: 15-ey0013dx
螢幕尺寸: 15.6 Inches
顏色: 黑色
硬碟大小: 256 GB
CPU 型號: AMD R Series
已安裝隨機存取記憶體大小: 8 GB
作業系統: Windows 11 Home
查看更多",1,https://www.amazon.com/-/zh_TW/HP-%E5%90%8B%E8%A7%B8%E6%8E%A7%E8%9E%A2%E5%B9%95%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6-Ryzen-5-8GB-256GB/product-reviews/B0B5T546VZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
47,造訪 HP 品牌旗艦店,"HP 惠普 OfficeJet Pro 9015e 無線彩色多功能印表機,附贈 6 個月的 HP+(1G5L3A),灰色",https://www.amazon.com/-/zh_TW/OfficeJet-Pro-9015e-%E7%84%A1%E7%B7%9A%E5%BD%A9%E8%89%B2%E5%A4%9A%E5%8A%9F%E8%83%BD%E5%8D%B0%E8%A1%A8%E6%A9%9F-1G5L3A/dp/B08QR6P8KV/ref=sr_1_18?keywords=HP&qid=1697092735&refinements=p_89%3AHP&s=electronics&sr=1-18,,4.1,5405,"品牌: HP
連線技術: Wi-Fi, USB, 以太网
印刷技術: 喷墨
特殊功能: 扫描至电子邮件, 掃描至電子郵件, 自動雙工, 雙面掃描, 双面扫描, 無線, 自动双工, 自動文件送稿器
顏色: 灰色
產品推薦用途: 家居, 办公室
型號名稱: 全新
查看更多",,https://www.amazon.com/-/zh_TW/OfficeJet-Pro-9015e-%E7%84%A1%E7%B7%9A%E5%BD%A9%E8%89%B2%E5%A4%9A%E5%8A%9F%E8%83%BD%E5%8D%B0%E8%A1%A8%E6%A9%9F-1G5L3A/product-reviews/B08QR6P8KV/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
